run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
1,16254.50282,12.24454,27.00387,0.6474,0.2914,0.0612,0.2954,0.5738,0.0462,0.3854,0.1782,0.3904,0.0462,0.3854,11426.99042,10.92347,25.03084,0.5876,0.375,0.0374,0.3578,0.749,0.0282,0.2262,0.2298,0.5156,0.0282,0.2262,1154.51113,14.69462,32.39559,0.877,0.112,0.011,0.0972,0.2376,0.011,0.0632,0.0748,0.195,0.011,0.0632,3165.49106,14.44233,31.26293,0.8544,0.0776,0.068,0.0768,0.1638,0.0514,0.4256,0.0526,0.1278,0.0514,0.4256
2,19435.59867,12.30159,27.10936,0.6522,0.279,0.0688,0.2934,0.5822,0.0612,0.4494,0.1754,0.3804,0.0612,0.4494,15587.35948,10.94059,25.2666,0.5964,0.3612,0.0424,0.3678,0.752,0.0348,0.2536,0.2282,0.525,0.0348,0.2536,1518.86785,14.61508,32.34486,0.878,0.1108,0.0112,0.1004,0.253,0.013,0.0732,0.0754,0.2096,0.013,0.0732,6888.42811,14.21657,30.83255,0.843,0.0816,0.0754,0.0846,0.182,0.0654,0.489,0.057,0.1358,0.0654,0.489
3,19836.68562,12.59838,27.85564,0.676,0.2634,0.0606,0.3234,0.5166,0.0682,0.4734,0.187,0.352,0.0682,0.4734,13039.91405,11.05417,25.75367,0.6152,0.3462,0.0386,0.3968,0.7108,0.04,0.2772,0.2512,0.5086,0.04,0.2772,820.2926,14.63289,32.36081,0.883,0.106,0.011,0.1078,0.2324,0.0152,0.08,0.0828,0.1938,0.0152,0.08,6014.01549,14.43307,31.3941,0.8606,0.0728,0.0666,0.0852,0.1538,0.0728,0.508,0.0586,0.119,0.0728,0.508
4,18396.04008,12.24624,26.96896,0.6404,0.2934,0.0662,0.3444,0.5342,0.0446,0.4674,0.2054,0.3722,0.0446,0.4674,14421.69732,10.77787,24.96977,0.589,0.3706,0.0404,0.4256,0.6754,0.0262,0.264,0.2628,0.4858,0.0262,0.264,1667.80538,14.58865,32.31725,0.8752,0.1128,0.012,0.1162,0.2276,0.0104,0.0804,0.0912,0.191,0.0104,0.0804,5635.31826,14.32842,31.00887,0.8452,0.0804,0.0744,0.0962,0.1568,0.0482,0.5172,0.0672,0.1222,0.0482,0.5172
5,20393.78868,12.52794,27.491,0.6578,0.2742,0.068,0.2738,0.5498,0.0566,0.4798,0.1634,0.3708,0.0566,0.4798,14711.95524,11.04323,25.46587,0.5976,0.361,0.0414,0.3468,0.7414,0.0344,0.2764,0.2236,0.5216,0.0344,0.2764,786.72803,14.70914,32.46893,0.883,0.106,0.011,0.0876,0.2366,0.0124,0.0752,0.0694,0.1926,0.0124,0.0752,6965.15202,14.35358,31.11244,0.8522,0.0742,0.0736,0.0692,0.1574,0.0602,0.5092,0.047,0.1204,0.0602,0.5092
6,17658.19741,12.53146,27.64897,0.671,0.2586,0.0704,0.315,0.4462,0.036,0.4366,0.198,0.325,0.036,0.4366,13613.52662,10.88817,25.48642,0.5976,0.3608,0.0416,0.4298,0.6184,0.0218,0.245,0.2788,0.464,0.0218,0.245,1856.11833,14.64371,32.37377,0.8794,0.1084,0.0122,0.1206,0.2022,0.009,0.072,0.094,0.1738,0.009,0.072,4307.96904,14.45767,31.32266,0.8538,0.0708,0.0754,0.0842,0.1288,0.0394,0.4666,0.059,0.1024,0.0394,0.4666
7,19874.02693,12.42357,27.50919,0.6664,0.2718,0.0618,0.3334,0.515,0.0518,0.4626,0.1982,0.354,0.0518,0.4626,14821.66322,11.07541,25.77697,0.618,0.3466,0.0354,0.4112,0.6712,0.028,0.2468,0.256,0.4892,0.028,0.2468,1549.56271,14.70844,32.50842,0.8878,0.1028,0.0094,0.109,0.2134,0.0096,0.0616,0.084,0.1814,0.0096,0.0616,6297.30336,14.36576,31.1828,0.8586,0.074,0.0674,0.0882,0.15,0.0542,0.5024,0.0604,0.118,0.0542,0.5024
8,15867.07149,12.37884,27.23809,0.6546,0.2648,0.0806,0.316,0.5108,0.0536,0.4294,0.1878,0.3564,0.0536,0.4294,13388.94172,10.89515,25.31349,0.5914,0.3558,0.0528,0.4092,0.704,0.0316,0.2592,0.258,0.5042,0.0316,0.2592,1629.38648,14.57961,32.28268,0.8726,0.1092,0.0182,0.1144,0.2352,0.0104,0.0818,0.0866,0.1962,0.0104,0.0818,3862.70247,14.30986,30.93501,0.8376,0.074,0.0884,0.0862,0.154,0.057,0.4714,0.0596,0.1166,0.057,0.4714
9,19471.10989,12.52534,27.61363,0.6774,0.2684,0.0542,0.3028,0.5108,0.0616,0.4766,0.1842,0.349,0.0616,0.4766,15159.01734,10.92854,25.43269,0.6082,0.3572,0.0346,0.397,0.6874,0.0344,0.2648,0.2526,0.4944,0.0344,0.2648,1378.40168,14.61681,32.34567,0.8812,0.1094,0.0094,0.1074,0.227,0.0126,0.0768,0.085,0.1894,0.0126,0.0768,3560.24464,14.44875,31.2984,0.8668,0.0738,0.0594,0.0778,0.1478,0.0654,0.5104,0.0556,0.1166,0.0654,0.5104
10,20625.9208,12.71449,27.92717,0.6772,0.2572,0.0656,0.275,0.5624,0.0394,0.5484,0.1636,0.383,0.0394,0.5484,14937.3557,11.315,26.068,0.629,0.332,0.039,0.345,0.7464,0.0234,0.3086,0.2188,0.526,0.0234,0.3086,1703.561,14.74124,32.50982,0.8898,0.0988,0.0114,0.0886,0.2354,0.0082,0.0876,0.0682,0.1972,0.0082,0.0876,6171.61164,14.43569,31.26969,0.8592,0.0714,0.0694,0.0706,0.1664,0.0424,0.588,0.048,0.131,0.0424,0.588
11,18142.18648,12.11714,26.78693,0.636,0.2992,0.0648,0.3514,0.5786,0.0444,0.4472,0.2008,0.385,0.0444,0.4472,14291.43687,10.74821,24.884,0.5756,0.3822,0.0422,0.4248,0.7352,0.0274,0.267,0.2556,0.5068,0.0274,0.267,2177.57912,14.51627,32.11286,0.8656,0.1202,0.0142,0.1166,0.2536,0.011,0.0884,0.0878,0.2064,0.011,0.0884,4061.55229,14.2989,30.9407,0.8406,0.0866,0.0728,0.102,0.171,0.0478,0.5002,0.0654,0.1296,0.0478,0.5002
12,19931.90063,12.6275,27.84757,0.6788,0.2604,0.0608,0.3112,0.5162,0.0656,0.4852,0.1886,0.3564,0.0656,0.4852,15055.58899,11.00594,25.84672,0.623,0.3402,0.0368,0.4074,0.6814,0.0382,0.2618,0.2578,0.4962,0.0382,0.2618,1085.57839,14.6754,32.43224,0.8896,0.1014,0.009,0.104,0.2212,0.0132,0.067,0.0834,0.189,0.0132,0.067,6104.69185,14.41262,31.31949,0.8634,0.071,0.0656,0.086,0.145,0.0698,0.5116,0.0584,0.1096,0.0698,0.5116
13,14871.51566,12.76641,27.91152,0.6848,0.2408,0.0744,0.2648,0.4466,0.0496,0.438,0.1638,0.3166,0.0496,0.438,11741.69542,10.96883,25.49984,0.609,0.3494,0.0416,0.3672,0.659,0.0272,0.2384,0.2372,0.4908,0.0272,0.2384,1125.90824,14.72994,32.49156,0.8852,0.1024,0.0124,0.0984,0.209,0.0106,0.0658,0.0782,0.185,0.0106,0.0658,2654.88649,14.50238,31.32818,0.8558,0.0646,0.0796,0.0636,0.132,0.0522,0.467,0.0486,0.105,0.0522,0.467
14,19435.29739,12.3927,27.46888,0.6648,0.2712,0.064,0.3244,0.564,0.0482,0.4492,0.1934,0.38,0.0482,0.4492,15519.74019,11.00234,25.63273,0.6126,0.348,0.0394,0.406,0.7274,0.0292,0.2562,0.2466,0.5116,0.0292,0.2562,840.73911,14.66268,32.3774,0.8864,0.1036,0.01,0.1052,0.2338,0.011,0.0666,0.0808,0.1934,0.011,0.0666,6312.71144,14.30413,31.05926,0.8588,0.071,0.0702,0.0798,0.1558,0.0508,0.4888,0.0554,0.1208,0.0508,0.4888
15,17803.36888,12.47716,27.50133,0.6508,0.2856,0.0636,0.3306,0.4972,0.05,0.4728,0.196,0.346,0.05,0.4728,12726.45797,10.77843,25.0448,0.589,0.3716,0.0394,0.4004,0.6694,0.0294,0.2676,0.2586,0.4864,0.0294,0.2676,1515.32754,14.61192,32.36841,0.8766,0.1114,0.012,0.1138,0.2166,0.0112,0.08,0.0876,0.1828,0.0112,0.08,3288.9562,14.38721,31.13752,0.8538,0.0764,0.0698,0.0866,0.1424,0.0534,0.5118,0.0586,0.1102,0.0534,0.5118
16,18586.79276,12.51044,27.3913,0.6542,0.2658,0.08,0.2782,0.4946,0.0546,0.4836,0.1726,0.3452,0.0546,0.4836,14839.49432,10.95611,25.31465,0.5924,0.361,0.0466,0.3742,0.664,0.0314,0.2658,0.2424,0.4826,0.0314,0.2658,1378.3782,14.61001,32.26047,0.8772,0.1108,0.012,0.1052,0.2218,0.0112,0.0698,0.0828,0.1894,0.0112,0.0698,4514.71923,14.25395,30.75607,0.8354,0.0788,0.0858,0.0836,0.1504,0.059,0.5132,0.0558,0.117,0.059,0.5132
17,19545.16068,12.29133,26.97223,0.6394,0.2872,0.0734,0.3,0.5492,0.0522,0.4596,0.181,0.371,0.0522,0.4596,15466.64305,10.74457,24.73078,0.576,0.379,0.045,0.3788,0.7256,0.0322,0.2668,0.2378,0.5092,0.0322,0.2668,916.12479,14.6531,32.36791,0.8796,0.1084,0.012,0.0968,0.2288,0.012,0.0742,0.0762,0.1946,0.012,0.0742,3653.6566,14.26248,30.72363,0.8448,0.0752,0.08,0.0718,0.1534,0.0556,0.4994,0.0516,0.1178,0.0556,0.4994
18,15872.77868,12.38054,27.50063,0.6606,0.2892,0.0502,0.3554,0.4902,0.0416,0.437,0.2122,0.3496,0.0416,0.437,13750.64573,10.78976,25.26934,0.5956,0.3728,0.0316,0.435,0.6422,0.0228,0.2478,0.2718,0.4684,0.0228,0.2478,1805.31997,14.75732,32.58728,0.8884,0.1042,0.0074,0.1098,0.1998,0.0072,0.0624,0.0872,0.1718,0.0072,0.0624,2297.08856,14.61228,31.65979,0.8712,0.073,0.0558,0.0788,0.1408,0.0466,0.48,0.0588,0.1144,0.0466,0.48
19,19115.23895,11.83607,25.8108,0.5936,0.2732,0.1332,0.32,0.5436,0.0532,0.4322,0.1906,0.3758,0.0532,0.4322,15236.53608,10.75323,24.658,0.56,0.36,0.08,0.404,0.7178,0.0286,0.2504,0.2498,0.5048,0.0286,0.2504,1212.90876,14.65208,32.2688,0.8738,0.1006,0.0256,0.1014,0.2166,0.0078,0.068,0.078,0.1808,0.0078,0.068,5296.07777,13.79839,29.47121,0.7826,0.0686,0.1488,0.0772,0.1464,0.06,0.4702,0.0524,0.111,0.06,0.4702
20,16063.94917,12.30685,27.13594,0.6522,0.2788,0.069,0.3128,0.5178,0.036,0.414,0.1878,0.3588,0.036,0.414,12492.45519,10.87479,25.1771,0.5914,0.3688,0.0398,0.3982,0.6966,0.0216,0.2262,0.247,0.5008,0.0216,0.2262,1522.65065,14.67775,32.40325,0.8862,0.1032,0.0106,0.0988,0.2134,0.0074,0.0592,0.0766,0.1798,0.0074,0.0592,4011.78321,14.42177,31.27002,0.8578,0.066,0.0762,0.0654,0.1384,0.0402,0.4556,0.0484,0.107,0.0402,0.4556
21,18612.22215,12.10491,26.73736,0.6354,0.2928,0.0718,0.3334,0.5442,0.0656,0.4284,0.2018,0.3698,0.0656,0.4284,13022.99834,10.82025,24.90725,0.5808,0.375,0.0442,0.418,0.6904,0.0378,0.2456,0.255,0.4902,0.0378,0.2456,1017.08243,14.6634,32.32382,0.8816,0.107,0.0114,0.1064,0.2184,0.012,0.062,0.0816,0.1844,0.012,0.062,4741.32975,14.23926,30.78879,0.8424,0.0772,0.0804,0.0878,0.1534,0.072,0.4776,0.0596,0.1174,0.072,0.4776
22,16899.63045,12.36088,27.33822,0.6588,0.2708,0.0704,0.3458,0.5238,0.031,0.447,0.2042,0.3696,0.031,0.447,14979.77795,10.94591,25.63643,0.5986,0.3556,0.0458,0.4432,0.6848,0.019,0.2686,0.273,0.4844,0.019,0.2686,1795.70017,14.62087,32.34142,0.8808,0.1068,0.0124,0.122,0.2222,0.0074,0.0756,0.0906,0.1862,0.0074,0.0756,4316.69326,14.41707,31.20702,0.8486,0.0736,0.0778,0.0928,0.1508,0.033,0.4932,0.0642,0.1212,0.033,0.4932
23,18207.25024,12.5441,27.41375,0.661,0.2394,0.0996,0.27,0.4698,0.0776,0.4212,0.16,0.3194,0.0776,0.4212,13594.30334,10.9381,25.37781,0.602,0.3378,0.0602,0.3522,0.6934,0.0432,0.2374,0.2342,0.512,0.0432,0.2374,1054.78822,14.62596,32.42054,0.8786,0.104,0.0174,0.0968,0.2272,0.0132,0.0664,0.0798,0.1964,0.0132,0.0664,5690.46079,14.10811,30.47536,0.8318,0.0634,0.1048,0.0666,0.1366,0.0812,0.44,0.0474,0.1048,0.0812,0.44
24,18746.27156,11.78012,26.05302,0.6102,0.3328,0.057,0.3862,0.58,0.057,0.4082,0.228,0.399,0.057,0.4082,14765.98757,10.58801,24.47146,0.5622,0.4034,0.0344,0.4648,0.6916,0.033,0.236,0.2778,0.4782,0.033,0.236,1257.24301,14.5988,32.26736,0.8696,0.1194,0.011,0.1282,0.2292,0.0138,0.075,0.0942,0.1858,0.0138,0.075,4541.42767,14.32941,31.08025,0.84,0.0942,0.0658,0.1074,0.1752,0.0648,0.468,0.0722,0.1336,0.0648,0.468
25,20496.7538,12.34081,27.16939,0.6458,0.2848,0.0694,0.3298,0.5546,0.0474,0.4944,0.195,0.3718,0.0474,0.4944,16021.24935,10.91869,25.24019,0.5938,0.3654,0.0408,0.404,0.7152,0.0282,0.2744,0.2514,0.5032,0.0282,0.2744,1696.7407,14.67546,32.43573,0.8824,0.1058,0.0118,0.1074,0.2254,0.0106,0.079,0.0804,0.1906,0.0106,0.079,4450.77501,14.34782,31.00755,0.8484,0.0752,0.0764,0.0884,0.156,0.0536,0.5366,0.059,0.1244,0.0536,0.5366
26,15600.15827,12.54127,27.49457,0.6686,0.2532,0.0782,0.278,0.5052,0.0324,0.443,0.169,0.3526,0.0324,0.443,14146.97155,11.0598,25.66519,0.601,0.3488,0.0502,0.3768,0.7006,0.0192,0.2608,0.243,0.509,0.0192,0.2608,1183.73936,14.67676,32.3752,0.884,0.102,0.014,0.0954,0.2214,0.0082,0.0748,0.0772,0.186,0.0082,0.0748,2640.81643,14.44339,31.21198,0.849,0.0658,0.0852,0.0672,0.1408,0.0342,0.4818,0.0484,0.112,0.0342,0.4818
27,15503.50567,12.61302,27.76826,0.6824,0.2628,0.0548,0.2944,0.4902,0.0566,0.4314,0.1796,0.342,0.0566,0.4314,11695.06208,10.97014,25.53516,0.6112,0.3546,0.0342,0.3796,0.681,0.0334,0.2464,0.248,0.4964,0.0334,0.2464,993.27926,14.6179,32.36126,0.879,0.112,0.009,0.1114,0.2262,0.0128,0.0698,0.0854,0.191,0.0128,0.0698,3595.30016,14.49592,31.45678,0.8658,0.0754,0.0588,0.0826,0.1486,0.0622,0.4644,0.0566,0.1162,0.0622,0.4644
28,19344.73544,11.80309,25.99005,0.6044,0.308,0.0876,0.3284,0.6156,0.0386,0.4384,0.1928,0.4134,0.0386,0.4384,14076.2003,10.88243,24.79894,0.5634,0.38,0.0566,0.39,0.754,0.0218,0.2596,0.2324,0.5174,0.0218,0.2596,2209.06618,14.60384,32.16138,0.8618,0.1184,0.0198,0.111,0.2562,0.008,0.082,0.0798,0.2072,0.008,0.082,6697.977,14.11437,30.48961,0.8078,0.09,0.1022,0.0928,0.1868,0.0442,0.5074,0.0634,0.139,0.0442,0.5074
29,17721.91077,12.11277,26.7592,0.633,0.2906,0.0764,0.3374,0.5042,0.035,0.4386,0.2018,0.3582,0.035,0.4386,13795.41004,10.98229,25.19802,0.583,0.3714,0.0456,0.4018,0.662,0.0202,0.2452,0.2582,0.4762,0.0202,0.2452,2460.93492,14.59103,32.22131,0.863,0.1234,0.0136,0.1318,0.2314,0.0088,0.0754,0.0972,0.1928,0.0088,0.0754,4973.01966,14.23375,30.65197,0.8218,0.0912,0.087,0.1,0.1708,0.0384,0.4982,0.073,0.1336,0.0384,0.4982
30,16239.46537,12.49929,27.40962,0.66,0.254,0.086,0.2898,0.4666,0.0524,0.4368,0.1828,0.3318,0.0524,0.4368,12450.21758,10.90737,25.26644,0.595,0.3508,0.0542,0.3928,0.6396,0.0284,0.2498,0.2532,0.4736,0.0284,0.2498,1046.88889,14.61512,32.28755,0.8678,0.1132,0.019,0.1174,0.2228,0.0094,0.0816,0.0908,0.1912,0.0094,0.0816,4343.14021,14.3982,31.11468,0.8332,0.0746,0.0922,0.0846,0.1392,0.0548,0.471,0.058,0.1094,0.0548,0.471
31,15798.10424,12.68678,27.86565,0.6862,0.2384,0.0754,0.2892,0.4904,0.0284,0.4738,0.1736,0.3426,0.0284,0.4738,14600.36994,11.11064,26.00478,0.6248,0.329,0.0462,0.383,0.6928,0.0164,0.2708,0.2466,0.5044,0.0164,0.2708,2371.98171,14.64976,32.40704,0.8796,0.1074,0.013,0.1132,0.2418,0.006,0.0792,0.0862,0.2032,0.006,0.0792,3424.75527,14.47556,31.26763,0.8476,0.0726,0.0798,0.0848,0.1552,0.0288,0.5016,0.0584,0.1184,0.0288,0.5016
32,19275.49187,12.21357,26.98211,0.6496,0.2798,0.0706,0.3488,0.5332,0.0524,0.4492,0.1992,0.3682,0.0524,0.4492,14610.22719,10.87422,25.27442,0.5942,0.365,0.0408,0.422,0.7116,0.0292,0.2444,0.2592,0.5058,0.0292,0.2444,1339.54319,14.52657,32.15895,0.8772,0.1118,0.011,0.1148,0.2418,0.0114,0.0686,0.0904,0.2058,0.0114,0.0686,5979.40309,14.18819,30.77104,0.8404,0.0816,0.078,0.0988,0.1682,0.056,0.4926,0.0656,0.1272,0.056,0.4926
33,17673.68842,12.59626,27.54784,0.6748,0.2354,0.0898,0.2438,0.5168,0.0474,0.435,0.146,0.3528,0.0474,0.435,14159.4753,11.14118,25.63682,0.6118,0.331,0.0572,0.3312,0.743,0.0266,0.2536,0.2148,0.5334,0.0266,0.2536,1572.18103,14.70721,32.44632,0.8838,0.0994,0.0168,0.0858,0.2386,0.008,0.071,0.0676,0.2022,0.008,0.071,4307.16051,14.34236,30.97029,0.8408,0.0642,0.095,0.056,0.1536,0.0494,0.4636,0.0416,0.1162,0.0494,0.4636
34,21438.32927,11.97596,26.52954,0.621,0.318,0.061,0.3544,0.6086,0.0568,0.4492,0.2058,0.4002,0.0568,0.4492,14478.02872,10.77176,24.80024,0.5734,0.3886,0.038,0.414,0.743,0.033,0.2556,0.2506,0.5124,0.033,0.2556,738.79675,14.66492,32.38351,0.879,0.1116,0.0094,0.1084,0.2294,0.011,0.0604,0.081,0.189,0.011,0.0604,5306.85083,14.27921,30.91442,0.844,0.0862,0.0698,0.0912,0.176,0.0622,0.5062,0.0622,0.1322,0.0622,0.5062
35,14859.55429,12.66055,27.70571,0.6732,0.2438,0.083,0.2552,0.4616,0.0304,0.436,0.1574,0.3238,0.0304,0.436,12464.71422,11.01199,25.35465,0.6086,0.3442,0.0472,0.3306,0.6764,0.016,0.2302,0.218,0.4996,0.016,0.2302,1277.37777,14.56408,32.22982,0.875,0.1096,0.0154,0.0968,0.232,0.0066,0.0696,0.0782,0.2022,0.0066,0.0696,5817.19394,14.33745,31.05871,0.8428,0.0704,0.0868,0.0706,0.1424,0.0328,0.4554,0.0492,0.11,0.0328,0.4554
36,16985.95996,12.4547,27.5388,0.6638,0.2692,0.067,0.3234,0.506,0.0632,0.467,0.1944,0.3578,0.0632,0.467,13296.6522,11.00243,25.55613,0.6062,0.353,0.0408,0.4114,0.6784,0.0362,0.2608,0.2586,0.4868,0.0362,0.2608,2134.1899,14.57801,32.2449,0.8744,0.112,0.0136,0.1184,0.2356,0.0144,0.0856,0.094,0.1954,0.0144,0.0856,4967.14751,14.31524,31.01082,0.8462,0.08,0.0738,0.0976,0.1648,0.0678,0.504,0.0672,0.1252,0.0678,0.504
37,14984.30795,12.50813,27.4888,0.67,0.2616,0.0684,0.2544,0.5182,0.0472,0.4072,0.1602,0.3664,0.0472,0.4072,11714.52244,11.09817,25.5288,0.6016,0.359,0.0394,0.3338,0.7208,0.027,0.2254,0.2218,0.5074,0.027,0.2254,1076.45517,14.67244,32.41443,0.8798,0.1084,0.0118,0.0946,0.2312,0.01,0.061,0.0742,0.1954,0.01,0.061,4490.91436,14.36551,31.17586,0.855,0.0716,0.0734,0.0668,0.1508,0.0512,0.4348,0.0468,0.1178,0.0512,0.4348
38,21048.25347,12.40235,27.37562,0.6646,0.251,0.0844,0.3364,0.4718,0.0872,0.4588,0.197,0.3266,0.0872,0.4588,17423.96887,10.8853,25.58261,0.6138,0.3378,0.0484,0.4412,0.652,0.0484,0.2582,0.2774,0.4788,0.0484,0.2582,1246.61586,14.66177,32.42608,0.8872,0.0998,0.013,0.114,0.2106,0.0152,0.067,0.0892,0.1808,0.0152,0.067,6789.25771,14.14817,30.71961,0.8398,0.0708,0.0894,0.0926,0.1386,0.0932,0.4818,0.0622,0.107,0.0932,0.4818
39,17124.00506,12.28965,26.84598,0.6384,0.2766,0.085,0.29,0.4812,0.0446,0.4416,0.1752,0.336,0.0446,0.4416,13991.66562,10.90377,25.01864,0.5826,0.3678,0.0496,0.3604,0.6558,0.0222,0.237,0.2398,0.4774,0.0222,0.237,1386.56582,14.61571,32.1898,0.8716,0.1132,0.0152,0.1094,0.2142,0.0078,0.0654,0.0848,0.1822,0.0078,0.0654,3972.35661,14.21396,30.61528,0.8318,0.076,0.0922,0.0736,0.1448,0.0474,0.4788,0.0546,0.1142,0.0474,0.4788
40,17974.28607,12.2437,26.89159,0.6406,0.2744,0.085,0.286,0.5456,0.0608,0.4406,0.1716,0.3676,0.0608,0.4406,14027.65546,11.00387,25.29814,0.5888,0.358,0.0532,0.3592,0.7306,0.0346,0.254,0.2284,0.517,0.0346,0.254,2043.44485,14.62616,32.35483,0.8752,0.1092,0.0156,0.098,0.2362,0.0102,0.0728,0.0778,0.1958,0.0102,0.0728,4868.94742,14.18274,30.56847,0.8304,0.0768,0.0928,0.079,0.1646,0.0658,0.4786,0.0536,0.1236,0.0658,0.4786
41,20769.81961,11.99645,26.67738,0.632,0.3044,0.0636,0.3402,0.6064,0.0516,0.4332,0.1964,0.4064,0.0516,0.4332,13952.13817,10.88587,25.02671,0.5846,0.3774,0.038,0.404,0.7488,0.0302,0.2424,0.2442,0.5088,0.0302,0.2424,1148.52345,14.61652,32.35654,0.8754,0.1138,0.0108,0.1088,0.2502,0.0118,0.071,0.0804,0.1998,0.0118,0.071,5463.31679,14.21349,30.89468,0.8394,0.0888,0.0718,0.0938,0.189,0.0556,0.4878,0.0638,0.1394,0.0556,0.4878
42,14293.17779,12.96961,28.48531,0.702,0.2366,0.0614,0.2412,0.4616,0.0576,0.4296,0.1522,0.3256,0.0576,0.4296,11410.48585,11.14107,25.8782,0.6182,0.3432,0.0386,0.3278,0.6794,0.0342,0.2488,0.2204,0.5054,0.0342,0.2488,1232.78454,14.67662,32.38703,0.884,0.1046,0.0114,0.0908,0.2226,0.0136,0.0752,0.0748,0.1872,0.0136,0.0752,4712.24855,14.53491,31.58145,0.8706,0.0642,0.0652,0.0626,0.1326,0.0608,0.4514,0.0438,0.1046,0.0608,0.4514
43,18263.36525,12.58545,27.55724,0.6612,0.269,0.0698,0.2988,0.5106,0.0536,0.475,0.1744,0.3494,0.0536,0.475,14243.03906,10.97379,25.48138,0.6016,0.3556,0.0428,0.3798,0.6948,0.0322,0.2716,0.2394,0.5016,0.0322,0.2716,910.83421,14.68858,32.4066,0.8836,0.1056,0.0108,0.098,0.2224,0.0118,0.0716,0.076,0.1886,0.0118,0.0716,4576.22727,14.43099,31.25453,0.8538,0.0704,0.0758,0.0732,0.1446,0.0566,0.5072,0.0508,0.1086,0.0566,0.5072
44,15996.93504,12.70785,28.10744,0.692,0.257,0.051,0.315,0.4826,0.0426,0.4246,0.1854,0.339,0.0426,0.4246,13376.29412,11.03385,25.94335,0.6212,0.3474,0.0314,0.4042,0.6784,0.024,0.2424,0.2608,0.4936,0.024,0.2424,1323.32414,14.63123,32.40361,0.8822,0.1088,0.009,0.1142,0.2256,0.0096,0.0714,0.0888,0.1892,0.0096,0.0714,3054.87592,14.52582,31.57926,0.877,0.0684,0.0546,0.0802,0.1402,0.0464,0.457,0.0556,0.1088,0.0464,0.457
45,17176.74799,12.4118,27.20129,0.6508,0.2892,0.06,0.288,0.563,0.0528,0.4912,0.1762,0.3778,0.0528,0.4912,15239.89783,10.9314,25.19338,0.589,0.373,0.038,0.357,0.727,0.03,0.2842,0.225,0.5094,0.03,0.2842,1095.41522,14.68889,32.37762,0.8828,0.108,0.0092,0.0954,0.2276,0.0106,0.0752,0.0748,0.1882,0.0106,0.0752,4549.08169,14.44469,31.22593,0.8554,0.0776,0.067,0.0742,0.161,0.0576,0.5306,0.054,0.1248,0.0576,0.5306
46,14665.77549,12.3749,26.98458,0.6394,0.2606,0.1,0.2734,0.5018,0.041,0.439,0.1702,0.3478,0.041,0.439,13673.2277,10.94228,25.23593,0.5852,0.3538,0.061,0.3698,0.682,0.0234,0.2506,0.2366,0.4918,0.0234,0.2506,897.90447,14.7072,32.39598,0.8724,0.1078,0.0198,0.1006,0.2236,0.0078,0.0754,0.0802,0.1888,0.0078,0.0754,4137.39652,14.2258,30.59895,0.8172,0.074,0.1088,0.074,0.1482,0.0438,0.4772,0.0532,0.117,0.0438,0.4772
47,20723.93327,12.12621,26.79025,0.6372,0.2942,0.0686,0.3406,0.489,0.0414,0.4722,0.2062,0.3498,0.0414,0.4722,13713.83005,10.90742,25.13477,0.5938,0.3702,0.036,0.4086,0.6314,0.0212,0.2394,0.2614,0.46,0.0212,0.2394,2339.83197,14.59632,32.27689,0.8746,0.1148,0.0106,0.1198,0.209,0.0084,0.0664,0.0896,0.1788,0.0084,0.0664,5600.54381,14.22905,30.79093,0.8394,0.0844,0.0762,0.1,0.1494,0.0446,0.517,0.066,0.1172,0.0446,0.517
48,22342.72919,12.61434,27.97673,0.6822,0.2658,0.052,0.3146,0.5102,0.063,0.471,0.189,0.351,0.063,0.471,14836.40501,11.05876,25.76566,0.6224,0.344,0.0336,0.3934,0.6822,0.0362,0.2688,0.2498,0.4972,0.0362,0.2688,1570.8413,14.74978,32.56436,0.8954,0.0968,0.0078,0.0988,0.2102,0.0118,0.0646,0.0788,0.1782,0.0118,0.0646,5433.03608,14.51098,31.52546,0.8718,0.0706,0.0576,0.0788,0.1468,0.0666,0.5096,0.056,0.1146,0.0666,0.5096
