run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
1,6928.44515,9.45327,18.492,0.8146,0.1358,0.0496,0.1222,0.297,0.0356,0.3014,0.0902,0.2362,0.0356,0.3014,6488.29485,8.23719,16.9512,0.7278,0.2454,0.0268,0.205,0.527,0.0198,0.1536,0.159,0.4394,0.0198,0.1536,1437.56902,10.15938,19.79188,0.9082,0.0832,0.0086,0.082,0.185,0.008,0.0592,0.0698,0.1644,0.008,0.0592,1507.75934,10.14263,19.42252,0.9046,0.043,0.0524,0.0408,0.1066,0.0378,0.319,0.0316,0.0864,0.0378,0.319
2,7393.49352,9.46012,18.51056,0.8204,0.1292,0.0504,0.123,0.2968,0.0424,0.3228,0.0874,0.2282,0.0424,0.3228,6345.09524,8.28463,17.11579,0.7376,0.237,0.0254,0.2036,0.5418,0.0226,0.1538,0.1596,0.448,0.0226,0.1538,847.0859,10.16182,19.80042,0.9046,0.0866,0.0088,0.0768,0.203,0.0096,0.055,0.0628,0.179,0.0096,0.055,2933.43395,10.08719,19.42949,0.907,0.0396,0.0534,0.0374,0.1078,0.0448,0.339,0.0296,0.086,0.0448,0.339
3,8708.0474,9.45408,18.58642,0.8144,0.1382,0.0474,0.1504,0.3024,0.0522,0.3646,0.105,0.2388,0.0522,0.3646,7092.20947,8.22793,17.07878,0.7378,0.2386,0.0236,0.242,0.5236,0.027,0.1772,0.181,0.4288,0.027,0.1772,1449.36039,10.17519,19.85301,0.9126,0.0796,0.0078,0.0842,0.182,0.0118,0.0596,0.0692,0.1618,0.0118,0.0596,2868.74018,10.13109,19.52016,0.9086,0.043,0.0484,0.052,0.1062,0.0554,0.3776,0.0376,0.086,0.0554,0.3776
4,6882.75113,9.58415,18.66027,0.8284,0.1198,0.0518,0.13,0.2354,0.0342,0.3604,0.094,0.1834,0.0342,0.3604,7395.43526,8.20429,17.03804,0.7328,0.2428,0.0244,0.2356,0.489,0.018,0.175,0.1856,0.4146,0.018,0.175,1773.05817,10.15229,19.82114,0.904,0.0864,0.0096,0.085,0.1818,0.0086,0.0622,0.0736,0.1646,0.0086,0.0622,3138.69529,10.17854,19.56561,0.9064,0.0404,0.0532,0.0424,0.0972,0.0354,0.3746,0.0346,0.078,0.0354,0.3746
5,7176.86665,9.4905,18.53346,0.8162,0.1322,0.0516,0.118,0.2918,0.043,0.3554,0.0846,0.2266,0.043,0.3554,6999.95015,8.26817,17.00982,0.7338,0.242,0.0242,0.2024,0.5298,0.0228,0.1684,0.1548,0.4388,0.0228,0.1684,1423.34415,10.15298,19.73515,0.911,0.081,0.008,0.0722,0.1868,0.009,0.055,0.0578,0.168,0.009,0.055,2738.34677,10.1168,19.4476,0.9074,0.04,0.0526,0.0376,0.1016,0.0442,0.3678,0.0278,0.0834,0.0442,0.3678
6,7259.07992,9.20094,18.09788,0.7862,0.1578,0.056,0.1784,0.2892,0.0284,0.3358,0.1324,0.236,0.0284,0.3358,8042.61922,8.11141,16.87021,0.7166,0.2554,0.028,0.2822,0.4714,0.0148,0.16,0.2148,0.3892,0.0148,0.16,1169.64026,10.1185,19.68289,0.9008,0.09,0.0092,0.0988,0.1728,0.0068,0.0558,0.082,0.152,0.0068,0.0558,2510.67712,10.07872,19.33883,0.8922,0.0492,0.0586,0.0584,0.1004,0.0294,0.3538,0.0442,0.0822,0.0294,0.3538
7,7355.97357,9.49313,18.62062,0.8314,0.1254,0.0432,0.1384,0.2564,0.0348,0.3126,0.0982,0.2086,0.0348,0.3126,6509.61719,8.30971,17.26347,0.7532,0.226,0.0208,0.2308,0.4798,0.017,0.134,0.1818,0.408,0.017,0.134,1151.42175,10.15726,19.76778,0.9138,0.0798,0.0064,0.0846,0.1802,0.0072,0.0462,0.0722,0.1604,0.0072,0.0462,3178.86162,10.13615,19.54333,0.915,0.0394,0.0456,0.0434,0.0998,0.037,0.3282,0.0348,0.082,0.037,0.3282
8,8076.15497,9.26938,18.13282,0.7812,0.1498,0.069,0.1606,0.3178,0.0438,0.3648,0.1144,0.2472,0.0438,0.3648,7564.15364,8.10891,16.73468,0.712,0.2488,0.0392,0.2528,0.5286,0.023,0.1928,0.1882,0.4274,0.023,0.1928,1221.88888,10.1555,19.77885,0.9002,0.0856,0.0142,0.09,0.1884,0.0094,0.0648,0.0732,0.1654,0.0094,0.0648,3229.23984,10.02642,19.18784,0.8856,0.0436,0.0708,0.051,0.1068,0.046,0.3778,0.0386,0.0856,0.046,0.3778
9,7711.2722,9.58192,18.67284,0.835,0.123,0.042,0.129,0.2476,0.0458,0.356,0.092,0.1922,0.0458,0.356,7257.08617,8.2271,17.09255,0.741,0.2372,0.0218,0.2258,0.4942,0.0226,0.1784,0.1796,0.4238,0.0226,0.1784,869.36639,10.17602,19.85347,0.9106,0.0822,0.0072,0.0794,0.1836,0.0102,0.0586,0.0696,0.164,0.0102,0.0586,2542.4192,10.20059,19.58259,0.9184,0.0386,0.043,0.0402,0.0936,0.0468,0.3708,0.0302,0.0738,0.0468,0.3708
10,9258.52616,9.51635,18.60566,0.8238,0.1284,0.0478,0.1252,0.3106,0.03,0.4104,0.0876,0.2412,0.03,0.4104,7813.94068,8.3847,17.27146,0.7532,0.2232,0.0236,0.2002,0.5312,0.0146,0.1938,0.1542,0.4356,0.0146,0.1938,1469.50837,10.17436,19.74896,0.9118,0.0808,0.0074,0.0718,0.1976,0.0064,0.0632,0.0594,0.1724,0.0064,0.0632,3317.356,10.10706,19.42942,0.9098,0.0418,0.0484,0.0432,0.1152,0.0308,0.422,0.0322,0.0926,0.0308,0.422
11,7647.01056,9.28237,18.15134,0.7972,0.1502,0.0526,0.1558,0.3088,0.0348,0.352,0.1062,0.2428,0.0348,0.352,7839.85546,8.12297,16.87795,0.7198,0.2542,0.026,0.2448,0.5332,0.0186,0.1788,0.1814,0.4322,0.0186,0.1788,1562.50183,10.11718,19.71745,0.8956,0.0944,0.01,0.089,0.2046,0.0094,0.0624,0.0728,0.1768,0.0094,0.0624,2377.92498,10.0923,19.38417,0.899,0.0474,0.0536,0.0498,0.1112,0.0354,0.3682,0.0392,0.0848,0.0354,0.3682
12,7833.11242,9.37181,18.40774,0.8186,0.1386,0.0428,0.1524,0.2984,0.0456,0.3284,0.1104,0.2324,0.0456,0.3284,6343.39397,8.22426,17.12566,0.7458,0.2326,0.0216,0.2432,0.5004,0.0232,0.1502,0.188,0.422,0.0232,0.1502,1227.31356,10.14398,19.75799,0.9112,0.0822,0.0066,0.0836,0.1884,0.0098,0.05,0.0732,0.1676,0.0098,0.05,3295.11306,10.11487,19.50957,0.9144,0.0408,0.0448,0.0484,0.1034,0.0482,0.3442,0.0362,0.0852,0.0482,0.3442
13,6584.74469,9.40381,18.39174,0.8056,0.1372,0.0572,0.1366,0.2838,0.036,0.3282,0.1018,0.223,0.036,0.3282,6673.39786,8.16077,16.92831,0.7254,0.246,0.0286,0.2312,0.4958,0.0188,0.1576,0.1776,0.4114,0.0188,0.1576,1184.14243,10.15227,19.71193,0.9012,0.0896,0.0092,0.0884,0.1844,0.0078,0.0518,0.072,0.1606,0.0078,0.0518,2858.67565,10.12075,19.42153,0.8966,0.0436,0.0598,0.0496,0.101,0.0372,0.3436,0.036,0.0818,0.0372,0.3436
14,7093.40994,9.56303,18.71968,0.8344,0.1182,0.0474,0.127,0.266,0.036,0.3216,0.0904,0.2092,0.036,0.3216,6071.60092,8.30942,17.25771,0.7532,0.2234,0.0234,0.2148,0.517,0.0192,0.1512,0.1738,0.4332,0.0192,0.1512,1192.89033,10.16377,19.78269,0.9112,0.0814,0.0074,0.0814,0.192,0.0076,0.0494,0.0678,0.1718,0.0076,0.0494,2317.79005,10.1901,19.62273,0.9148,0.036,0.0492,0.0368,0.0984,0.0372,0.3364,0.03,0.0816,0.0372,0.3364
15,7556.74265,9.2282,18.13012,0.7864,0.1644,0.0492,0.169,0.3104,0.0376,0.3572,0.1204,0.242,0.0376,0.3572,7280.64029,8.10066,16.78704,0.7158,0.2596,0.0246,0.254,0.507,0.02,0.1814,0.1922,0.4156,0.02,0.1814,1500.81545,10.15009,19.78194,0.9022,0.0894,0.0084,0.0884,0.1814,0.0086,0.0604,0.0716,0.1556,0.0086,0.0604,2885.03854,10.09304,19.44108,0.9014,0.0482,0.0504,0.053,0.1032,0.039,0.3746,0.0396,0.0822,0.039,0.3746
16,7820.2948,9.22616,18.07155,0.7872,0.1548,0.058,0.154,0.2998,0.0382,0.3422,0.1118,0.2384,0.0382,0.3422,6836.92157,8.22039,16.93385,0.7224,0.2504,0.0272,0.2294,0.498,0.0188,0.1524,0.1774,0.409,0.0188,0.1524,1601.96689,10.14143,19.74317,0.8992,0.0912,0.0096,0.084,0.1878,0.0088,0.055,0.0698,0.166,0.0088,0.055,2499.38295,10.01838,19.25598,0.8914,0.0492,0.0594,0.0492,0.1074,0.04,0.3596,0.0374,0.088,0.04,0.3596
17,8787.71509,9.23247,18.11194,0.7806,0.1634,0.056,0.1476,0.3342,0.039,0.3436,0.1076,0.2572,0.039,0.3436,7629.57143,8.14527,16.81653,0.7114,0.2612,0.0274,0.23,0.5426,0.0212,0.1738,0.1724,0.4388,0.0212,0.1738,1387.31285,10.14408,19.73661,0.9036,0.0872,0.0092,0.0784,0.1888,0.0094,0.0562,0.065,0.1676,0.0094,0.0562,3498.48457,10.0778,19.40827,0.8962,0.0456,0.0582,0.0456,0.1086,0.0414,0.3652,0.0358,0.0918,0.0414,0.3652
18,6976.67515,9.5591,18.71723,0.8304,0.1286,0.041,0.1464,0.237,0.0322,0.3398,0.1048,0.19,0.0322,0.3398,7230.45515,8.18288,17.04421,0.7334,0.245,0.0216,0.2482,0.4684,0.0162,0.1644,0.1978,0.4006,0.0162,0.1644,1024.71361,10.16631,19.78086,0.9094,0.084,0.0066,0.0898,0.1694,0.006,0.0546,0.077,0.154,0.006,0.0546,2853.67845,10.24402,19.71005,0.9164,0.0414,0.0422,0.0468,0.0942,0.034,0.3538,0.0366,0.079,0.034,0.3538
19,8561.84459,9.07027,17.63775,0.7548,0.1414,0.1038,0.1462,0.3072,0.0394,0.3356,0.1064,0.2424,0.0394,0.3356,7281.06586,8.16634,16.80653,0.7086,0.2378,0.0536,0.2338,0.5192,0.019,0.1678,0.1806,0.4236,0.019,0.1678,1106.23933,10.13707,19.67067,0.9002,0.0794,0.0204,0.081,0.183,0.006,0.0536,0.0678,0.1604,0.006,0.0536,2861.21428,9.85815,18.8196,0.8518,0.0396,0.1086,0.0432,0.1022,0.0426,0.3532,0.0334,0.0814,0.0426,0.3532
20,6220.14793,9.49111,18.55464,0.817,0.1302,0.0528,0.1316,0.262,0.027,0.3062,0.0978,0.2084,0.027,0.3062,6230.97679,8.21356,17.0273,0.7306,0.2418,0.0276,0.2248,0.4972,0.015,0.1462,0.1752,0.4198,0.015,0.1462,997.65992,10.18092,19.82126,0.9122,0.0796,0.0082,0.0764,0.1702,0.0056,0.046,0.0652,0.1542,0.0056,0.046,1940.81306,10.16807,19.53534,0.906,0.038,0.056,0.036,0.0938,0.0286,0.3222,0.0294,0.0764,0.0286,0.3222
21,7284.26432,9.27412,18.2474,0.7948,0.1516,0.0536,0.1512,0.3064,0.0468,0.3132,0.109,0.2444,0.0468,0.3132,6088.19715,8.15864,16.83034,0.7238,0.2494,0.0268,0.2406,0.5086,0.0232,0.1468,0.1824,0.4186,0.0232,0.1468,1141.97303,10.16566,19.75207,0.9046,0.0864,0.009,0.0828,0.1854,0.0092,0.0538,0.07,0.164,0.0092,0.0538,4022.76998,10.10066,19.53125,0.8946,0.0478,0.0576,0.0494,0.1096,0.0504,0.337,0.0404,0.0884,0.0504,0.337
22,7971.6736,9.21282,18.18431,0.7836,0.1604,0.056,0.1798,0.3302,0.0236,0.3428,0.1286,0.2566,0.0236,0.3428,7845.88383,8.18424,17.0012,0.7236,0.2482,0.0282,0.2744,0.5174,0.0126,0.1744,0.2014,0.4196,0.0126,0.1744,1305.40861,10.13377,19.72528,0.9036,0.0864,0.01,0.0948,0.1898,0.006,0.0594,0.0758,0.1644,0.006,0.0594,2885.40988,10.11254,19.42942,0.8954,0.0464,0.0582,0.0596,0.1064,0.0244,0.359,0.0426,0.0882,0.0244,0.359
23,7638.74537,9.52282,18.52252,0.8124,0.1144,0.0732,0.1168,0.244,0.0528,0.3044,0.0828,0.1942,0.0528,0.3044,6990.33049,8.19685,16.94668,0.7296,0.2328,0.0376,0.2152,0.5042,0.026,0.1498,0.1702,0.428,0.026,0.1498,1696.26167,10.17385,19.85839,0.9076,0.0798,0.0126,0.0768,0.1846,0.0092,0.05,0.0652,0.1654,0.0092,0.05,2961.61018,10.04109,19.27157,0.8886,0.0356,0.0758,0.0334,0.0918,0.0552,0.3162,0.0268,0.0752,0.0552,0.3162
24,8020.91937,9.52375,18.56393,0.8218,0.1296,0.0486,0.1384,0.2452,0.0466,0.3396,0.0996,0.197,0.0466,0.3396,7036.99608,8.14482,16.91944,0.7286,0.2474,0.024,0.2428,0.483,0.0244,0.1674,0.1902,0.4082,0.0244,0.1674,1588.92482,10.14844,19.78172,0.903,0.0894,0.0076,0.0886,0.1812,0.0098,0.054,0.0742,0.1606,0.0098,0.054,2282.80373,10.16663,19.53381,0.9082,0.0414,0.0504,0.046,0.0958,0.0482,0.3518,0.035,0.0768,0.0482,0.3518
25,6728.58679,9.41892,18.44287,0.814,0.1342,0.0518,0.1438,0.2864,0.0356,0.3674,0.1022,0.2216,0.0356,0.3674,7572.84353,8.21781,17.06377,0.7368,0.2388,0.0244,0.2366,0.505,0.0188,0.178,0.1772,0.4206,0.0188,0.178,1437.56902,10.15938,19.79188,0.9082,0.0832,0.0086,0.082,0.185,0.008,0.0592,0.0698,0.1644,0.008,0.0592,2239.88648,10.13112,19.4646,0.9052,0.0416,0.0532,0.0468,0.1052,0.0368,0.3806,0.0364,0.083,0.0368,0.3806
26,6748.2721,9.53517,18.5665,0.8146,0.121,0.0644,0.1238,0.253,0.0248,0.3534,0.0882,0.1996,0.0248,0.3534,7780.02894,8.26304,17.05371,0.7334,0.2338,0.0328,0.2202,0.5012,0.0132,0.1792,0.1682,0.4262,0.0132,0.1792,1562.98767,10.15599,19.78312,0.9092,0.0792,0.0116,0.0776,0.181,0.0066,0.0596,0.0666,0.1624,0.0066,0.0596,2948.10956,10.18186,19.55037,0.8966,0.0378,0.0656,0.0368,0.0968,0.0254,0.368,0.0302,0.0802,0.0254,0.368
27,6842.42242,9.34659,18.35886,0.8094,0.1482,0.0424,0.1558,0.295,0.042,0.318,0.1102,0.238,0.042,0.318,6168.88087,8.19271,16.90105,0.7312,0.247,0.0218,0.2366,0.5056,0.0228,0.1548,0.1806,0.418,0.0228,0.1548,1555.29931,10.14339,19.7757,0.9056,0.0878,0.0066,0.0878,0.1826,0.0092,0.0508,0.071,0.1636,0.0092,0.0508,2461.23521,10.13523,19.48984,0.9098,0.0462,0.044,0.0504,0.1056,0.044,0.3332,0.0382,0.0842,0.044,0.3332
28,8120.9233,9.31133,18.17567,0.7824,0.1446,0.073,0.1412,0.3064,0.0304,0.3628,0.099,0.2374,0.0304,0.3628,7695.83703,8.2393,16.93986,0.7198,0.2428,0.0374,0.2162,0.5258,0.0144,0.176,0.164,0.4312,0.0144,0.176,1949.65133,10.11667,19.6541,0.8902,0.094,0.0158,0.0834,0.2064,0.0068,0.0648,0.0672,0.1802,0.0068,0.0648,2781.77403,10.02123,19.22575,0.8748,0.049,0.0762,0.0462,0.1192,0.0322,0.3774,0.0352,0.095,0.0322,0.3774
29,7621.18767,9.45124,18.4622,0.8074,0.1296,0.063,0.1348,0.2474,0.0268,0.3474,0.1016,0.2034,0.0268,0.3474,7319.04811,8.25338,17.02997,0.7326,0.2372,0.0302,0.2352,0.4578,0.0136,0.1556,0.185,0.3896,0.0136,0.1556,1403.27027,10.09589,19.61428,0.8916,0.0978,0.0106,0.0958,0.1908,0.0068,0.0564,0.0794,0.1708,0.0068,0.0564,3231.33749,10.06011,19.30095,0.887,0.0488,0.0642,0.053,0.1026,0.0278,0.3598,0.0396,0.084,0.0278,0.3598
30,7238.25997,9.42096,18.31765,0.7952,0.133,0.0718,0.144,0.2556,0.042,0.3638,0.1052,0.2018,0.042,0.3638,6959.61047,8.16488,16.87502,0.7208,0.2426,0.0366,0.243,0.4716,0.02,0.1776,0.19,0.4016,0.02,0.1776,1095.15967,10.10166,19.61949,0.8932,0.0916,0.0152,0.0914,0.1876,0.0084,0.0652,0.0784,0.1658,0.0084,0.0652,2302.76885,10.06059,19.27167,0.8818,0.0448,0.0734,0.0526,0.1002,0.0434,0.3712,0.0386,0.081,0.0434,0.3712
31,7659.25809,9.26935,18.24797,0.794,0.1494,0.0566,0.1646,0.326,0.0204,0.3472,0.1156,0.2556,0.0204,0.3472,7428.1002,8.2502,17.09716,0.7304,0.2408,0.0288,0.2528,0.5304,0.0112,0.179,0.1888,0.4262,0.0112,0.179,1477.36603,10.12537,19.70279,0.8992,0.0902,0.0106,0.0912,0.205,0.0054,0.063,0.0742,0.1784,0.0054,0.063,2558.32242,10.08564,19.37394,0.8926,0.0484,0.059,0.0528,0.1192,0.021,0.3626,0.0402,0.097,0.021,0.3626
32,8504.95738,9.18236,18.16045,0.8054,0.1472,0.0474,0.163,0.3066,0.034,0.2848,0.1162,0.2428,0.034,0.2848,6044.27131,8.16123,17.00504,0.7358,0.242,0.0222,0.2504,0.5172,0.0168,0.1274,0.191,0.418,0.0168,0.1274,1209.25544,10.12948,19.78204,0.9068,0.0868,0.0064,0.0888,0.1916,0.0064,0.0434,0.0736,0.169,0.0064,0.0434,2098.00723,10.01797,19.3046,0.9062,0.0446,0.0492,0.0536,0.106,0.0354,0.3034,0.0406,0.0862,0.0354,0.3034
33,7989.09293,9.43066,18.378,0.8022,0.1268,0.071,0.1218,0.3042,0.0348,0.3364,0.0862,0.2358,0.0348,0.3364,6746.634,8.31811,17.11691,0.7338,0.2304,0.0358,0.1958,0.5478,0.0156,0.1588,0.1558,0.4518,0.0156,0.1588,1119.4432,10.15392,19.71415,0.905,0.0812,0.0138,0.071,0.1976,0.0054,0.0572,0.058,0.1758,0.0054,0.0572,2235.56077,10.07089,19.27114,0.8888,0.0388,0.0724,0.0322,0.1116,0.0368,0.3498,0.0276,0.0884,0.0368,0.3498
34,7752.3319,9.38947,18.42425,0.8174,0.1376,0.045,0.1364,0.2928,0.0406,0.319,0.0978,0.2304,0.0406,0.319,6060.07317,8.20263,16.94752,0.732,0.245,0.023,0.2228,0.5162,0.0214,0.1518,0.1716,0.433,0.0214,0.1518,1287.27495,10.1467,19.75782,0.9082,0.0848,0.007,0.077,0.187,0.008,0.0474,0.0664,0.166,0.008,0.0474,3362.06174,10.13245,19.56588,0.9122,0.0412,0.0466,0.042,0.1022,0.0418,0.3328,0.0332,0.083,0.0418,0.3328
35,6330.06972,9.40061,18.37217,0.8082,0.1322,0.0596,0.123,0.2732,0.0196,0.2932,0.0916,0.2194,0.0196,0.2932,5692.3892,8.21019,16.87319,0.7288,0.2424,0.0288,0.2156,0.4966,0.0092,0.1266,0.1646,0.4158,0.0092,0.1266,1040.76371,10.15513,19.79721,0.9014,0.088,0.0106,0.081,0.1874,0.0042,0.0476,0.0662,0.1686,0.0042,0.0476,2357.23836,10.09731,19.39105,0.8986,0.0396,0.0618,0.0372,0.0976,0.0214,0.3134,0.0294,0.0806,0.0214,0.3134
36,9189.02177,9.42388,18.45408,0.812,0.1344,0.0536,0.151,0.2816,0.0498,0.3726,0.109,0.2214,0.0498,0.3726,7276.80214,8.24928,17.10235,0.7344,0.2388,0.0268,0.242,0.4984,0.0276,0.1876,0.191,0.4148,0.0276,0.1876,1478.11084,10.13617,19.76419,0.8988,0.091,0.0102,0.0942,0.1938,0.0126,0.0662,0.077,0.1694,0.0126,0.0662,2894.14168,10.10615,19.43759,0.898,0.0476,0.0544,0.0542,0.1106,0.0518,0.379,0.0416,0.09,0.0518,0.379
37,6258.08801,9.5702,18.6812,0.8224,0.1248,0.0528,0.1064,0.2654,0.0346,0.303,0.081,0.2118,0.0346,0.303,6036.42162,8.27905,17.03786,0.736,0.2368,0.0272,0.1938,0.5098,0.0184,0.1432,0.1556,0.4286,0.0184,0.1432,1289.23164,10.15368,19.7539,0.904,0.0868,0.0092,0.0746,0.1908,0.0076,0.051,0.0624,0.168,0.0076,0.051,2395.05821,10.14565,19.49548,0.9046,0.04,0.0554,0.0354,0.1022,0.0362,0.3178,0.029,0.0816,0.0362,0.3178
38,10121.64343,9.27342,18.25282,0.8092,0.131,0.0598,0.1674,0.273,0.059,0.3216,0.1172,0.2176,0.059,0.3216,6960.20096,8.18332,17.08511,0.7384,0.2326,0.029,0.2688,0.4836,0.0296,0.1526,0.2026,0.4028,0.0296,0.1526,1161.94482,10.14503,19.78778,0.9114,0.0794,0.0092,0.0906,0.1758,0.0106,0.049,0.078,0.1562,0.0106,0.049,2885.08482,9.99395,19.20878,0.9008,0.0378,0.0614,0.0452,0.0946,0.0618,0.3372,0.0364,0.0792,0.0618,0.3372
39,6341.16314,9.43205,18.42432,0.7998,0.1358,0.0644,0.1316,0.2522,0.0304,0.3236,0.098,0.2042,0.0304,0.3236,6313.77131,8.20266,16.83912,0.722,0.2452,0.0328,0.2148,0.4738,0.0148,0.1492,0.1728,0.4032,0.0148,0.1492,1436.18441,10.12031,19.66838,0.8956,0.093,0.0114,0.0848,0.1836,0.006,0.054,0.0704,0.1676,0.006,0.054,2452.39022,10.09214,19.39423,0.8898,0.0428,0.0674,0.0428,0.0992,0.032,0.3392,0.0342,0.0822,0.032,0.3392
40,7963.91659,9.2841,18.18807,0.7874,0.1482,0.0644,0.1418,0.3166,0.0432,0.3238,0.1008,0.2454,0.0432,0.3238,7072.63125,8.21362,16.91003,0.724,0.2432,0.0328,0.2196,0.5258,0.0206,0.1588,0.1636,0.4308,0.0206,0.1588,849.26415,10.17619,19.79844,0.904,0.085,0.011,0.0772,0.1896,0.007,0.0538,0.0632,0.1664,0.007,0.0538,1632.0694,10.0329,19.242,0.8888,0.0442,0.067,0.0428,0.1112,0.0456,0.3444,0.0338,0.0898,0.0456,0.3444
41,7384.73416,9.5176,18.59775,0.821,0.13,0.049,0.1276,0.2846,0.0386,0.322,0.0878,0.2244,0.0386,0.322,6402.12812,8.29885,17.13656,0.7402,0.2356,0.0242,0.2136,0.5134,0.0206,0.1504,0.1648,0.4288,0.0206,0.1504,1367.69324,10.19046,19.88611,0.9116,0.0804,0.008,0.077,0.187,0.0084,0.0522,0.0638,0.167,0.0084,0.0522,3235.27154,10.13734,19.54684,0.91,0.0386,0.0514,0.0374,0.0998,0.0408,0.3412,0.0292,0.081,0.0408,0.3412
42,7132.41075,9.56105,18.62906,0.8212,0.129,0.0498,0.1222,0.263,0.045,0.3396,0.086,0.2078,0.045,0.3396,6802.89801,8.254,17.05879,0.734,0.2416,0.0244,0.2092,0.5036,0.0248,0.1734,0.165,0.42,0.0248,0.1734,1688.19988,10.1432,19.71023,0.9058,0.0852,0.009,0.0766,0.1858,0.0106,0.0586,0.0648,0.1646,0.0106,0.0586,3419.3501,10.16625,19.52941,0.9072,0.0412,0.0516,0.039,0.104,0.0462,0.3514,0.0314,0.0852,0.0462,0.3514
43,8474.59539,9.19819,18.11193,0.78,0.168,0.052,0.1658,0.3406,0.0394,0.3444,0.1144,0.2636,0.0394,0.3444,7242.36668,8.14832,16.80731,0.7194,0.2554,0.0252,0.2438,0.528,0.0214,0.163,0.1804,0.4184,0.0214,0.163,1062.51607,10.1305,19.67223,0.9042,0.0872,0.0086,0.084,0.1864,0.0092,0.0556,0.0678,0.1634,0.0092,0.0556,1944.89681,10.09909,19.43539,0.8958,0.0504,0.0538,0.052,0.1162,0.041,0.3626,0.0394,0.0946,0.041,0.3626
44,6764.13952,9.3391,18.39437,0.8114,0.1484,0.0402,0.1658,0.3034,0.0306,0.3098,0.1192,0.2414,0.0306,0.3098,6703.31687,8.19207,17.0488,0.7344,0.2442,0.0214,0.2562,0.5124,0.0168,0.1538,0.1938,0.423,0.0168,0.1538,1401.10046,10.1602,19.84009,0.9074,0.086,0.0066,0.0874,0.188,0.0068,0.054,0.0744,0.1632,0.0068,0.054,1332.16339,10.16454,19.52981,0.9158,0.0426,0.0416,0.0508,0.1032,0.0326,0.3276,0.0386,0.0868,0.0326,0.3276
45,8428.52696,9.40955,18.41724,0.8062,0.1476,0.0462,0.1362,0.306,0.0394,0.3706,0.0972,0.2376,0.0394,0.3706,7159.38204,8.2354,16.99969,0.7266,0.2498,0.0236,0.2136,0.5254,0.0198,0.1842,0.164,0.4304,0.0198,0.1842,1332.36682,10.15265,19.71869,0.9042,0.0874,0.0084,0.0754,0.1902,0.0096,0.0628,0.0622,0.1668,0.0096,0.0628,3064.83428,10.12401,19.47196,0.9048,0.0474,0.0478,0.0456,0.1102,0.0416,0.3882,0.0352,0.0878,0.0416,0.3882
46,6250.91984,9.42816,18.2827,0.7956,0.1248,0.0796,0.1226,0.25,0.032,0.3504,0.0892,0.2012,0.032,0.3504,6631.19283,8.22305,16.90893,0.7232,0.2374,0.0394,0.217,0.4906,0.0142,0.1694,0.17,0.4206,0.0142,0.1694,1623.82972,10.12723,19.65328,0.895,0.089,0.016,0.082,0.19,0.0064,0.0594,0.0688,0.1714,0.0064,0.0594,2355.28984,10.06567,19.21059,0.8772,0.0416,0.0812,0.0418,0.1026,0.0332,0.3598,0.0324,0.082,0.0332,0.3598
47,6402.1832,9.47186,18.4894,0.8292,0.1214,0.0494,0.1276,0.223,0.0294,0.3278,0.0968,0.1808,0.0294,0.3278,6723.85543,8.27081,17.19617,0.7406,0.237,0.0224,0.2336,0.4412,0.015,0.138,0.1862,0.3832,0.015,0.138,1101.53994,10.1499,19.78697,0.9074,0.0856,0.007,0.0858,0.1688,0.006,0.0476,0.0752,0.1566,0.006,0.0476,2879.84064,10.16172,19.5621,0.9086,0.04,0.0514,0.042,0.0894,0.0304,0.3428,0.0326,0.075,0.0304,0.3428
48,8158.02421,9.57834,18.71942,0.8348,0.1244,0.0408,0.1342,0.26,0.0472,0.3572,0.0958,0.2052,0.0472,0.3572,7611.76758,8.31434,17.25637,0.7472,0.2322,0.0206,0.229,0.4992,0.024,0.1794,0.1802,0.4172,0.024,0.1794,1504.51842,10.18777,19.82844,0.9152,0.0788,0.006,0.0826,0.1796,0.0098,0.0548,0.0708,0.1608,0.0098,0.0548,2844.11749,10.23363,19.72347,0.9198,0.0382,0.042,0.0412,0.0986,0.0492,0.3756,0.0336,0.08,0.0492,0.3756
