run,TP.c,TP.q,TP.lyg,TP.death.other,TP.death.stroke,TP.death.bleed,TP.stroke.dep,TP.stroke.indep,TP.bleed.ich,TP.bleed.nich,TP.count.p.dep,TP.count.p.indep,TP.count.p.ich,TP.count.p.nich,FN.c,FN.q,FN.lyg,FN.death.other,FN.death.stroke,FN.death.bleed,FN.stroke.dep,FN.stroke.indep,FN.bleed.ich,FN.bleed.nich,FN.count.p.dep,FN.count.p.indep,FN.count.p.ich,FN.count.p.nich,TN.c,TN.q,TN.lyg,TN.death.other,TN.death.stroke,TN.death.bleed,TN.stroke.dep,TN.stroke.indep,TN.bleed.ich,TN.bleed.nich,TN.count.p.dep,TN.count.p.indep,TN.count.p.ich,TN.count.p.nich,FP.c,FP.q,FP.lyg,FP.death.other,FP.death.stroke,FP.death.bleed,FP.stroke.dep,FP.stroke.indep,FP.bleed.ich,FP.bleed.nich,FP.count.p.dep,FP.count.p.indep,FP.count.p.ich,FP.count.p.nich
25,20433.54599,12.20913,26.99872,0.6382,0.293,0.0688,0.3474,0.5636,0.0474,0.4896,0.1992,0.3844,0.0474,0.4896,16260.20498,10.83745,25.08582,0.5878,0.371,0.0412,0.4178,0.7144,0.0284,0.2764,0.251,0.4956,0.0284,0.2764,1230.8209,14.65216,32.36165,0.8828,0.1066,0.0106,0.108,0.226,0.0102,0.0762,0.0826,0.1884,0.0102,0.0762,5359.86351,14.23995,30.7263,0.8462,0.0774,0.0764,0.0894,0.1642,0.0536,0.5354,0.064,0.1258,0.0536,0.5354
26,17007.57362,12.36876,27.21661,0.6598,0.263,0.0772,0.29,0.5206,0.032,0.4374,0.1792,0.36,0.032,0.4374,13837.25024,11.02021,25.50533,0.5982,0.353,0.0488,0.379,0.7084,0.019,0.2548,0.2438,0.5038,0.019,0.2548,1694.35425,14.68842,32.41937,0.8836,0.1024,0.014,0.0984,0.22,0.0082,0.0756,0.0782,0.189,0.0082,0.0756,3868.8689,14.41407,31.1639,0.848,0.0668,0.0852,0.0672,0.1474,0.0342,0.4824,0.0512,0.113,0.0342,0.4824
27,16530.63052,12.40003,27.40583,0.6654,0.2818,0.0528,0.317,0.5244,0.0552,0.4214,0.19,0.3652,0.0552,0.4214,12024.98652,10.90861,25.33431,0.5978,0.3688,0.0334,0.3972,0.6974,0.0332,0.242,0.253,0.494,0.0332,0.242,769.57007,14.6025,32.26553,0.8774,0.1134,0.0092,0.1148,0.231,0.0128,0.0698,0.086,0.1892,0.0128,0.0698,4227.44905,14.46776,31.43389,0.8616,0.08,0.0584,0.0926,0.1596,0.062,0.4614,0.063,0.1248,0.062,0.4614
28,18446.25283,12.10742,26.6116,0.6224,0.2866,0.091,0.3026,0.5708,0.0402,0.4576,0.18,0.3874,0.0402,0.4576,15176.31835,10.96356,25.12621,0.5686,0.3744,0.057,0.3868,0.7374,0.0222,0.2614,0.2326,0.5088,0.0222,0.2614,2239.2969,14.63219,32.25227,0.865,0.1158,0.0192,0.1064,0.2526,0.008,0.0802,0.0784,0.2038,0.008,0.0802,5224.09786,14.16863,30.54556,0.8136,0.0836,0.1028,0.087,0.1768,0.0446,0.508,0.0578,0.1342,0.0446,0.508
29,17476.70933,12.21458,26.94868,0.6332,0.2896,0.0772,0.33,0.506,0.0358,0.4442,0.2046,0.3586,0.0358,0.4442,12914.33894,10.99676,25.25639,0.585,0.3688,0.0462,0.407,0.652,0.0202,0.2464,0.2608,0.4746,0.0202,0.2464,2226.9571,14.60493,32.23045,0.8636,0.1216,0.0148,0.1282,0.2322,0.0088,0.0766,0.096,0.1964,0.0088,0.0766,5010.1018,14.22101,30.64292,0.8234,0.0898,0.0868,0.1026,0.1648,0.0384,0.4972,0.0712,0.1262,0.0384,0.4972
30,16786.18449,11.78787,26.01922,0.6076,0.3112,0.0812,0.3742,0.5508,0.0486,0.4124,0.2184,0.38,0.0486,0.4124,13448.05292,10.73405,24.6065,0.557,0.3896,0.0534,0.4428,0.6842,0.028,0.247,0.2688,0.478,0.028,0.247,1412.00372,14.60149,32.25435,0.8614,0.1208,0.0178,0.1332,0.2318,0.0094,0.0788,0.0974,0.1928,0.0094,0.0788,5086.55019,14.20334,30.72872,0.814,0.0936,0.0924,0.1056,0.178,0.055,0.4718,0.074,0.139,0.055,0.4718
31,17147.90448,12.46481,27.55086,0.664,0.2614,0.0746,0.3164,0.5298,0.0284,0.471,0.188,0.3602,0.0284,0.471,14308.95912,11.03202,25.72542,0.6118,0.3432,0.045,0.4054,0.7092,0.016,0.2646,0.2568,0.506,0.016,0.2646,2007.20212,14.63574,32.35902,0.8774,0.108,0.0146,0.1148,0.241,0.006,0.085,0.0892,0.2022,0.006,0.085,4098.55151,14.36988,31.05328,0.8464,0.0734,0.0802,0.0838,0.1632,0.029,0.5062,0.0598,0.1276,0.029,0.5062
32,21942.49241,12.06909,26.72187,0.6404,0.2896,0.07,0.3624,0.5532,0.0518,0.444,0.2046,0.3746,0.0518,0.444,15432.75385,10.85766,25.24822,0.594,0.3642,0.0418,0.42,0.713,0.0298,0.2488,0.2616,0.5042,0.0298,0.2488,1112.93017,14.54392,32.22085,0.8754,0.1136,0.011,0.1204,0.2452,0.0114,0.0686,0.0922,0.2036,0.0114,0.0686,5477.4241,14.16319,30.66804,0.8408,0.0818,0.0774,0.0956,0.1714,0.0556,0.4906,0.0666,0.1294,0.0556,0.4906
33,18422.26622,12.26244,26.97992,0.6436,0.2692,0.0872,0.2852,0.5888,0.046,0.4188,0.1688,0.3888,0.046,0.4188,13847.01771,11.03096,25.34717,0.5928,0.3512,0.056,0.3574,0.7698,0.0262,0.2496,0.2214,0.5328,0.0262,0.2496,1914.12556,14.71533,32.47895,0.8814,0.1014,0.0172,0.089,0.2426,0.008,0.0736,0.0702,0.2004,0.008,0.0736,4158.81015,14.22286,30.63586,0.8352,0.0696,0.0952,0.065,0.162,0.0494,0.4642,0.0458,0.125,0.0494,0.4642
34,20995.62006,12.2523,27.13381,0.6388,0.299,0.0622,0.3418,0.56,0.0584,0.46,0.192,0.3738,0.0584,0.46,14464.94086,10.8407,25.01957,0.5872,0.3754,0.0374,0.3948,0.7228,0.0328,0.2522,0.2466,0.5072,0.0328,0.2522,1953.81367,14.66909,32.46187,0.8832,0.1068,0.01,0.101,0.2248,0.012,0.067,0.0782,0.1926,0.012,0.067,7153.67737,14.28911,31.00446,0.853,0.0772,0.0698,0.083,0.1574,0.062,0.5044,0.0554,0.1208,0.062,0.5044
35,14663.50603,12.27719,27.06286,0.6448,0.2756,0.0796,0.282,0.5256,0.0288,0.4212,0.173,0.3644,0.0288,0.4212,13919.90128,10.98005,25.26008,0.59,0.3638,0.0462,0.3678,0.6964,0.0152,0.222,0.2318,0.4984,0.0152,0.222,1378.79916,14.57266,32.25539,0.87,0.1146,0.0154,0.1036,0.2418,0.0062,0.0662,0.082,0.1998,0.0062,0.0662,4013.28768,14.23373,30.77957,0.8334,0.0794,0.0872,0.0808,0.1624,0.0328,0.4574,0.057,0.121,0.0328,0.4574
36,20523.54824,12.13823,26.95697,0.6442,0.2908,0.065,0.3574,0.5452,0.062,0.4498,0.2122,0.3782,0.062,0.4498,14968.27241,10.88894,25.11681,0.588,0.3712,0.0408,0.4376,0.6958,0.0362,0.2606,0.2656,0.4846,0.0362,0.2606,1532.97884,14.59222,32.2407,0.8698,0.1166,0.0136,0.1274,0.2404,0.0144,0.0866,0.0932,0.1982,0.0144,0.0866,3670.33246,14.31463,30.95951,0.8402,0.0862,0.0736,0.1056,0.1698,0.0678,0.5026,0.0706,0.1288,0.0678,0.5026
37,15653.27438,12.31566,27.13534,0.651,0.2816,0.0674,0.2742,0.5544,0.0458,0.3976,0.169,0.38,0.0458,0.3976,12208.29761,11.04388,25.31671,0.5942,0.3676,0.0382,0.3514,0.725,0.0256,0.215,0.22,0.5064,0.0256,0.215,1293.79768,14.66632,32.39605,0.8798,0.1084,0.0118,0.0966,0.23,0.01,0.0624,0.0738,0.1926,0.01,0.0624,4314.68163,14.37983,31.19814,0.8492,0.0774,0.0734,0.0706,0.1642,0.0512,0.4354,0.0522,0.1272,0.0512,0.4354
38,24426.65698,11.72371,26.21399,0.6156,0.3056,0.0788,0.4214,0.5696,0.0818,0.436,0.2364,0.3798,0.0818,0.436,16122.16132,10.7716,25.03879,0.5832,0.3692,0.0476,0.5012,0.6854,0.0476,0.2472,0.2908,0.4784,0.0476,0.2472,1066.36742,14.65674,32.41268,0.8812,0.1062,0.0126,0.129,0.2206,0.015,0.0662,0.0968,0.183,0.015,0.0662,7745.25308,14.00624,30.40627,0.829,0.082,0.089,0.1034,0.1676,0.0928,0.48,0.0732,0.128,0.0928,0.48
39,17123.85653,12.28971,26.84609,0.6384,0.2766,0.085,0.29,0.4812,0.0446,0.4416,0.1752,0.336,0.0446,0.4416,13991.6134,10.90378,25.01869,0.5826,0.3678,0.0496,0.3604,0.6558,0.0222,0.237,0.2398,0.4774,0.0222,0.237,1386.56072,14.61571,32.1898,0.8716,0.1132,0.0152,0.1094,0.2142,0.0078,0.0654,0.0848,0.1822,0.0078,0.0654,3972.34529,14.21397,30.61529,0.8318,0.076,0.0922,0.0736,0.1448,0.0474,0.4788,0.0546,0.1142,0.0474,0.4788
40,16956.99015,12.4011,27.10591,0.6514,0.2636,0.085,0.272,0.529,0.0608,0.441,0.1672,0.3552,0.0608,0.441,14362.99655,11.01102,25.4664,0.5956,0.3514,0.053,0.3638,0.705,0.0338,0.2502,0.2272,0.5076,0.0338,0.2502,1249.57507,14.62208,32.33513,0.8754,0.1078,0.0168,0.0952,0.2368,0.0104,0.0746,0.0758,0.1954,0.0104,0.0746,3343.65311,14.20473,30.57532,0.8368,0.0712,0.092,0.0656,0.1556,0.0652,0.476,0.049,0.1208,0.0652,0.476
41,21175.87058,12.18949,27.04299,0.6396,0.2952,0.0652,0.3244,0.5908,0.0526,0.4414,0.1902,0.4,0.0526,0.4414,15773.04198,10.94771,25.183,0.5884,0.372,0.0396,0.394,0.7376,0.0306,0.2486,0.2374,0.5098,0.0306,0.2486,1481.72115,14.58491,32.31162,0.8766,0.1126,0.0108,0.1064,0.248,0.012,0.0712,0.081,0.2034,0.012,0.0712,5551.8816,14.29787,31.05177,0.8476,0.0802,0.0722,0.0854,0.1766,0.0556,0.488,0.0604,0.136,0.0556,0.488
42,14533.75706,12.60321,27.71157,0.6716,0.2696,0.0588,0.2668,0.5274,0.0546,0.4118,0.1678,0.365,0.0546,0.4118,12124.8501,11.03247,25.50765,0.604,0.361,0.035,0.3584,0.6998,0.033,0.238,0.2292,0.5004,0.033,0.238,1166.70013,14.67148,32.35374,0.8812,0.1084,0.0104,0.0966,0.2306,0.0126,0.0688,0.0774,0.1884,0.0126,0.0688,4048.08947,14.52518,31.49926,0.8636,0.072,0.0644,0.0684,0.1512,0.0604,0.4484,0.0504,0.1182,0.0604,0.4484
43,19096.81232,12.65283,27.72714,0.6694,0.2608,0.0698,0.276,0.5114,0.0536,0.4752,0.1694,0.3438,0.0536,0.4752,13624.49558,10.97253,25.44039,0.6068,0.3504,0.0428,0.37,0.6902,0.032,0.2708,0.2366,0.5038,0.032,0.2708,979.07423,14.6889,32.38373,0.8826,0.1046,0.0128,0.0984,0.2202,0.0124,0.0784,0.0768,0.1898,0.0124,0.0784,4127.65816,14.40802,31.14483,0.8574,0.067,0.0756,0.0678,0.1386,0.0564,0.5064,0.049,0.1068,0.0564,0.5064
44,14544.92371,12.40454,27.57961,0.6684,0.2824,0.0492,0.3402,0.5386,0.0416,0.4126,0.2058,0.3728,0.0416,0.4126,13831.23308,10.9532,25.64566,0.6014,0.367,0.0316,0.4316,0.697,0.024,0.2448,0.2676,0.4928,0.024,0.2448,1459.39038,14.63724,32.43918,0.8806,0.1106,0.0088,0.1198,0.2312,0.0092,0.0688,0.0906,0.1936,0.0092,0.0688,3601.61535,14.47458,31.49605,0.8704,0.075,0.0546,0.0954,0.1494,0.0464,0.4544,0.0634,0.117,0.0464,0.4544
45,18085.40885,12.17167,26.78064,0.633,0.3086,0.0584,0.3164,0.5952,0.052,0.4786,0.1882,0.3962,0.052,0.4786,14969.34905,10.80876,24.76514,0.5766,0.386,0.0374,0.3806,0.7318,0.0298,0.2746,0.2288,0.5054,0.0298,0.2746,2235.30403,14.70884,32.47324,0.8818,0.1088,0.0094,0.0966,0.2306,0.0106,0.0774,0.0734,0.1918,0.0106,0.0774,4066.90264,14.35999,30.99104,0.8524,0.0808,0.0668,0.0772,0.171,0.0576,0.5302,0.0564,0.132,0.0576,0.5302
46,15319.41861,12.18452,26.62259,0.6236,0.2766,0.0998,0.2976,0.517,0.0408,0.436,0.1804,0.3576,0.0408,0.436,12158.76161,10.89383,24.96987,0.5776,0.3634,0.059,0.3782,0.6988,0.023,0.2448,0.2404,0.497,0.023,0.2448,1573.10297,14.69225,32.34739,0.8704,0.1122,0.0174,0.1052,0.2298,0.0072,0.0688,0.0816,0.196,0.0072,0.0688,4001.27521,14.17564,30.41705,0.8154,0.0758,0.1088,0.0768,0.1528,0.0438,0.4766,0.0558,0.119,0.0438,0.4766
47,17150.41176,12.43732,27.36451,0.655,0.2752,0.0698,0.3138,0.4656,0.0418,0.4838,0.1942,0.3324,0.0418,0.4838,14331.75519,11.01718,25.47198,0.6022,0.361,0.0368,0.396,0.617,0.0216,0.2452,0.2564,0.4668,0.0216,0.2452,1925.48773,14.58966,32.26358,0.8774,0.112,0.0106,0.1136,0.2098,0.0084,0.0676,0.0892,0.1764,0.0084,0.0676,5619.41988,14.25138,30.76368,0.8428,0.081,0.0762,0.0904,0.1482,0.0444,0.5152,0.0638,0.1176,0.0444,0.5152
